village_code,object_id,block_code,block_name,net_sown_area_in_hac,total_hhd,availablility_hours_of_domestic_electricity,availability_of_telephone_services,total_hhd_having_piped_water_connection,total_hhd_not_having_sanitary_latrines
402575,21-383-03349,3349,BHUBAN,9.0,1,5,2,0.0,1
381011,21-371-03408,3408,LAKHANPUR,354.0,163,4,2,163.0,10
386534,21-375-03447,3447,GHATGAON,200.0,188,1,2,0.0,10
386535,21-375-03448,3447,GHATGAON,215.0,110,2,2,0.0,38
386676,21-375-03448,3447,GHATGAON,125.0,41,2,2,0.0,18
386590,21-375-03453,3447,GHATGAON,50.0,100,1,2,0.0,2
386589,21-375-03453,3447,GHATGAON,25.0,100,1,2,0.0,5
386587,21-375-03453,3447,GHATGAON,25.0,200,1,2,0.0,5
379781,21-370-03320,3320,PAIKMAL,333.33,247,1,2,0.0,98
417643,21-390-03430,3431,RAIKIA,1.0,19,4,2,18.0,0
402576,21-383-03349,3349,BHUBAN,25.0,102,4,2,5.0,0
393098,21-376-03494,3305,NILGIRI,170.0,400,3,2,0.0,51
405177,21-384-03276,3276,ANUGUL,1.0,1,3,2,0.0,1
402577,21-383-03349,3349,BHUBAN,25.0,248,3,2,150.0,0
413831,21-389-03360,3360,MOHANA,0.0,52,3,4,0.0,6
429518,,3474,LAMTAPUT,2.0,55,4,4,2.0,2
402622,21-383-03349,3349,BHUBAN,180.0,22,4,2,10.0,16
419825,21-370-03317,3284,AGALPUR,118.0,152,3,2,1.0,152
389965,21-376-03502,3502,MORADA,42.0,145,4,2,0.0,25
402623,21-383-03349,3349,BHUBAN,300.2,268,3,2,10.0,10
422848,21-395-03420,3418,LANJIGARH,10.0,150,3,4,1.0,1
403383,21-383-03355,3355,ODAPADA,6.0,39,3,2,2.0,1
413828,21-389-03360,3360,MOHANA,0.0,17,3,2,0.0,3
412049,21-388-03373,3373,GANJAM,131.128,97,4,3,86.0,87
412032,21-388-03373,3373,GANJAM,2.0,52,5,4,0.0,12
412042,21-388-03373,3373,GANJAM,21.0,92,3,2,0.0,25
412041,21-388-03373,3373,GANJAM,153.0,293,3,2,168.0,60
412057,21-388-03373,3373,GANJAM,126.0,1072,4,3,621.0,560
405178,21-384-03276,3276,ANUGUL,35.0,62,3,2,0.0,1
430220,21-399-03484,3484,MALKANGIRI,28.764,52,2,2,20.0,7
405183,21-384-03276,3276,ANUGUL,6.0,12,3,3,0.0,1
379722,21-370-03320,3320,PAIKMAL,540.0,406,3,2,161.0,20
402626,21-383-03349,3349,BHUBAN,70.0,30,3,2,0.0,0
428778,21-396-03557,3466,BANDHUGAON,41.0,345,3,3,70.0,2
390006,21-376-03502,3502,MORADA,98.0,299,4,2,36.0,25
380281,21-370-03321,3321,SOHELLA,60.0,120,4,2,0.0,15
420179,21-393-03285,3285,BALANGIR,119.0,101,4,2,12.0,2
413800,21-389-03360,3360,MOHANA,0.0,20,3,2,0.0,3
413802,21-389-03360,3360,MOHANA,1.0,32,3,2,0.0,2
380279,21-370-03321,3321,SOHELLA,227.13,275,3,2,0.0,30
405185,21-384-03276,3276,ANUGUL,10.0,21,3,3,0.0,2
413804,21-389-03360,3360,MOHANA,0.0,43,3,2,0.0,10
414729,21-389-03363,3363,RAYAGADA,102.0,235,3,4,0.0,4
380298,21-370-03321,3321,SOHELLA,220.0,280,3,2,0.0,25
402543,21-383-03349,3349,BHUBAN,0.0,30,1,4,0.0,4
380282,21-370-03321,3321,SOHELLA,128.65,115,3,2,0.0,15
405184,21-384-03276,3276,ANUGUL,15.0,84,3,2,0.0,21
411170,21-388-03385,3371,DHARAKOTE,25.0,34,4,2,1.0,1
423771,21-395-03413,3413,JUNAGARH,150.0,150,4,4,0.0,2
387177,21-375-03449,3449,HATADIHI,2.47,156,3,4,12.0,1
402559,21-383-03349,3349,BHUBAN,2.47,252,4,3,0.0,20
380278,21-370-03321,3321,SOHELLA,90.0,285,3,2,0.0,21
380258,21-370-03321,3321,SOHELLA,63.0,77,3,2,0.0,14
427382,21-397-03522,3522,UMERKOTE,170.0,409,1,2,0.0,22
427380,21-397-03522,3522,UMERKOTE,366.0,639,2,2,245.0,41
426278,21-396-03557,3553,KOLNARA,20.0,31,3,2,0.0,5
405186,21-384-03276,3276,ANUGUL,2.0,1,3,3,0.0,1
380145,21-370-03321,3321,SOHELLA,45.0,120,3,2,0.0,30
380237,21-370-03321,3321,SOHELLA,411.0,642,3,2,10.0,35
404250,21-384-03276,3276,ANUGUL,1.5,317,3,3,55.0,11
390512,21-376-03502,3502,MORADA,30.0,218,3,2,0.0,0
423740,21-395-03413,3413,JUNAGARH,146.85,236,4,2,0.0,20
423769,21-395-03413,3413,JUNAGARH,100.0,50,4,4,0.0,3
389982,21-376-03502,3502,MORADA,35.0,147,4,2,40.0,72
403345,21-383-03355,3355,ODAPADA,15.0,426,3,2,35.0,3
381010,21-371-03408,3408,LAKHANPUR,383.0,743,4,3,721.0,743
386701,21-375-03448,3448,HARICHADANPUR,33.0,228,1,3,68.0,20
385927,21-375-03453,3453,PATANA,1735.0,471,1,2,0.0,471
386743,21-375-03448,3448,HARICHADANPUR,10.0,15,5,2,2.0,2
387001,21-375-03443,3443,ANANDAPUR,28.0,31,3,2,0.0,1
385714,21-375-03453,3453,PATANA,25.0,100,4,4,0.0,3
402617,21-383-03349,3349,BHUBAN,0.1,107,3,3,0.0,10
403344,21-383-03355,3355,ODAPADA,13.0,222,3,2,16.0,5
403434,21-375-03455,3282,PALALAHADA,25.0,60,2,2,0.0,0
408976,21-387-03543,3543,NIMAPADA,120.54,191,4,2,0.0,2
380241,21-370-03321,3321,SOHELLA,250.5,203,3,4,0.0,6
402556,21-383-03349,3349,BHUBAN,95.0,265,3,4,0.0,6
405175,21-384-03276,3276,ANUGUL,100.0,115,3,2,0.0,52
423770,21-395-03413,3413,JUNAGARH,600.0,500,4,4,0.0,50
405173,21-384-03276,3276,ANUGUL,3.0,5,3,3,0.0,1
403431,21-375-03455,3282,PALALAHADA,50.0,199,2,2,28.0,0
380293,21-370-03321,3321,SOHELLA,350.0,700,3,2,250.0,32
403340,21-383-03355,3355,ODAPADA,12.0,451,3,2,3.0,1
381021,21-371-03408,3408,LAKHANPUR,0.0,1,5,4,0.0,1
403346,21-383-03355,3355,ODAPADA,19.0,452,3,2,2.0,1
402911,21-383-03350,3355,ODAPADA,150.0,298,3,2,0.0,10
402909,21-383-03350,3355,ODAPADA,0.72,319,3,2,102.0,18
423978,21-395-03410,3410,DHARAMAGARH,230.0,224,4,2,0.0,150
423972,21-395-03410,3410,DHARAMAGARH,178.0,299,4,2,0.0,8
423971,21-395-03410,3410,DHARAMAGARH,280.0,265,4,2,0.0,15
386734,21-375-03448,3448,HARICHADANPUR,150.0,229,1,2,2.0,2
385711,21-375-03453,3453,PATANA,2.0,203,4,4,0.0,1
386736,21-375-03448,3448,HARICHADANPUR,5.0,112,1,2,2.0,2
386938,21-375-03443,3443,ANANDAPUR,85.0,421,2,2,0.0,40
386738,21-375-03448,3448,HARICHADANPUR,6.0,49,4,1,2.0,2
385715,21-375-03453,3453,PATANA,2.47,90,1,4,0.0,58
385751,21-375-03453,3453,PATANA,2.47,75,4,4,0.0,1
386808,21-375-03448,3448,HARICHADANPUR,25.0,72,5,1,12.0,2
386810,21-375-03448,3448,HARICHADANPUR,6.0,4,3,2,2.0,2
385775,21-375-03453,3453,PATANA,2.47,202,3,4,0.0,20
386745,21-375-03448,3448,HARICHADANPUR,6.0,181,3,3,1.0,2
385769,21-375-03453,3453,PATANA,2.47,210,3,2,10.0,15
429948,21-398-03479,3479,SEMILIGUDA,263.0,172,4,2,0.0,23
429088,21-398-03470,3470,JEYPORE,34.0,146,4,3,23.0,0
429095,21-398-03470,3470,JEYPORE,42.0,65,4,3,0.0,0
405174,21-384-03276,3276,ANUGUL,50.0,82,1,2,0.0,5
387248,21-375-03449,3449,HATADIHI,300.0,200,3,2,0.0,0
380291,21-370-03321,3321,SOHELLA,60.0,82,3,2,0.0,10
405181,21-384-03276,3276,ANUGUL,30.0,72,2,2,0.0,8
385767,21-375-03453,3453,PATANA,2.47,210,3,2,0.0,10
405179,21-384-03276,3276,ANUGUL,24.3215,51,2,3,0.0,10
424385,21-395-03413,3421,THUAMUL RAM PUR,75.0,83,2,4,1.0,15
403428,21-375-03455,3282,PALALAHADA,15.0,20,2,2,0.0,0
425598,21-396-03551,3551,KALYANSINGPUR,3.0,98,1,2,0.0,3
403430,21-375-03455,3282,PALALAHADA,25.0,45,2,2,0.0,0
424039,21-395-03417,3417,KOKASARA,435.49,449,1,2,0.0,2
385500,21-375-03445,3445,CHAMPUA,107.0,43,4,4,0.0,0
429785,21-398-03479,3479,SEMILIGUDA,155.0,102,4,2,4.0,12
420093,21-393-03294,3294,PUINTALA,101.21,138,4,2,23.0,12
420096,21-393-03294,3294,PUINTALA,1.0,30,4,3,16.0,9
420095,21-393-03294,3294,PUINTALA,4.0,206,4,3,2.0,21
399604,21-381-03339,3339,MAHANGA,160.0,1476,3,4,200.0,2
385480,21-375-03445,3445,CHAMPUA,99.1,446,4,1,88.0,0
413611,21-389-03360,3360,MOHANA,16.0,104,1,4,63.0,30
403433,21-375-03455,3282,PALALAHADA,40.0,89,2,4,0.0,0
385482,21-375-03445,3445,CHAMPUA,90.0,120,4,4,0.0,0
429515,,3474,LAMTAPUT,2.0,49,5,4,2.0,2
396711,21-379-03439,3439,MARSAGHAI,110.0,620,4,2,375.0,150
430116,21-398-03479,3479,SEMILIGUDA,37.0,33,3,4,0.0,33
423772,21-395-03413,3413,JUNAGARH,115.0,600,4,4,0.0,10
424013,21-395-03410,3410,DHARAMAGARH,121.0,268,4,2,0.0,8
424005,21-395-03410,3410,DHARAMAGARH,105.0,262,4,2,15.0,42
424015,21-395-03410,3410,DHARAMAGARH,135.0,347,4,2,0.0,30
385778,21-375-03453,3453,PATANA,2.47,174,3,2,0.0,20
385914,21-375-03453,3453,PATANA,80.0,126,3,2,56.0,5
385916,21-375-03452,3453,PATANA,240.0,292,4,2,200.0,26
387271,21-375-03449,3449,HATADIHI,3.2,170,2,2,2.0,35
427577,21-397-03522,3522,UMERKOTE,82.8,209,3,3,108.0,150
427579,21-397-03522,3522,UMERKOTE,386.89,791,4,4,700.0,791
427581,21-397-03522,3522,UMERKOTE,65.67,99,4,4,56.0,65
424047,21-395-03410,3417,KOKASARA,50.0,138,4,2,0.0,55
385483,21-375-03445,3445,CHAMPUA,22.72,100,3,4,35.0,0
399597,21-381-03339,3339,MAHANGA,2.01,424,4,4,15.0,3
429521,,3474,LAMTAPUT,2.0,11,5,4,0.0,2
385481,21-375-03445,3445,CHAMPUA,99.0,72,3,4,0.0,0
424046,21-395-03410,3417,KOKASARA,22.44,640,4,2,30.0,505
385581,21-375-03445,3445,CHAMPUA,30.0,175,3,4,0.0,0
399216,21-381-03332,3332,ATHAGAD,1.4,75,3,2,35.0,11
399546,21-381-03339,3339,MAHANGA,45.0,262,4,2,0.0,0
399550,21-381-03339,3339,MAHANGA,40.0,248,3,2,3.0,0
385578,21-375-03445,3445,CHAMPUA,180.0,315,3,4,0.0,1
385398,21-375-03451,3445,CHAMPUA,2.1818,205,3,2,0.0,0
414739,21-389-03363,3363,RAYAGADA,30.0,80,3,4,0.0,10
426765,21-396-03556,3556,RAMANAGUDA,1.0,1,5,4,0.0,1
385308,21-375-03451,3445,CHAMPUA,0.55,66,3,4,0.0,0
423767,21-395-03413,3413,JUNAGARH,60.0,18,5,4,0.0,1
399547,21-381-03339,3339,MAHANGA,8.0,166,4,3,0.0,35
380289,21-370-03321,3321,SOHELLA,180.0,235,3,2,0.0,20
405118,21-384-03276,3276,ANUGUL,1.05,60,2,2,12.0,1
380290,21-370-03321,3321,SOHELLA,60.0,84,3,4,0.0,10
406478,21-385-03528,3528,NUAGAON,2.47,7,3,4,0.0,1
387166,21-375-03449,3449,HATADIHI,25.78,52,3,4,0.0,5
423774,21-395-03413,3413,JUNAGARH,136.0,162,4,4,0.0,10
430080,21-398-03479,3479,SEMILIGUDA,340.0,402,3,4,0.0,37
430081,21-398-03479,3479,SEMILIGUDA,172.0,272,2,4,20.0,5
428460,21-398-03469,3469,DASAMANTAPUR,50.0,92,3,4,15.0,1
380292,21-370-03321,3321,SOHELLA,150.0,198,3,2,0.0,10
399548,21-381-03339,3339,MAHANGA,80.0,400,3,3,5.0,65
385721,21-375-03453,3453,PATANA,43.0,37,1,4,0.0,10
405117,21-384-03276,3276,ANUGUL,20.0,68,2,4,5.0,15
405119,21-384-03276,3276,ANUGUL,1.25,120,2,2,5.0,12
402200,21-383-03353,3354,KANKADA HAD,0.0,445,3,2,0.0,12
389997,21-376-03502,3502,MORADA,123.0,439,4,2,122.0,63
403011,21-383-03352,3352,HINDOL,3.0,120,4,2,1.0,1
405139,21-384-03276,3276,ANUGUL,0.7,80,2,4,5.0,3
385773,21-375-03453,3453,PATANA,51.567,58,5,2,0.0,7
402215,21-383-03354,3354,KANKADA HAD,514.0,891,4,2,123.0,18
424364,21-395-03413,3421,THUAMUL RAM PUR,22.0,18,5,4,5.0,8
385937,21-375-03453,3453,PATANA,21.0,60,2,2,18.0,6
426787,21-396-03556,3556,RAMANAGUDA,200.0,342,3,2,2.0,190
426786,21-396-03556,3556,RAMANAGUDA,75.0,102,3,2,2.0,98
426763,21-396-03556,3556,RAMANAGUDA,16.0,108,3,2,1.0,75
402219,21-383-03354,3354,KANKADA HAD,4.42,12,5,4,0.0,1
405140,21-384-03276,3276,ANUGUL,20.0,59,2,4,5.0,13
421460,21-393-03292,3292,MURIBAHAL,80.0,210,3,4,1.0,25
380229,21-370-03321,3321,SOHELLA,192.0,234,3,2,0.0,58
419839,21-393-03284,3284,AGALPUR,500.0,1036,4,2,400.0,5
424008,21-395-03410,3417,KOKASARA,10.44,320,4,2,0.0,125
403220,21-383-03355,3355,ODAPADA,210.0,173,5,3,0.0,1
424248,21-395-03413,3421,THUAMUL RAM PUR,25.0,72,5,4,0.0,10
402189,21-383-03353,3354,KANKADA HAD,22.0,76,3,2,0.0,2
385938,21-375-03453,3453,PATANA,40.0,20,3,2,0.0,0
385936,21-375-03453,3453,PATANA,80.0,210,3,2,8.0,0
385934,21-375-03453,3453,PATANA,36.23,44,3,2,0.0,9
386610,21-375-03453,3453,PATANA,186.2,905,3,4,0.0,40
429848,21-398-03476,3479,SEMILIGUDA,77.0,442,4,2,1.0,50
424059,21-395-03413,3417,KOKASARA,112.89,1236,3,2,0.0,25
424357,21-395-03413,3421,THUAMUL RAM PUR,50.0,116,3,4,12.0,15
429513,,3474,LAMTAPUT,2.0,159,5,4,2.0,2
419840,21-393-03284,3284,AGALPUR,150.0,176,4,2,5.0,150
419186,21-392-03572,3572,ULLUNDA,25.0,40,3,2,0.0,0
412287,21-388-03364,3374,HINJILICUT,189.0,620,4,2,136.0,26
424057,21-395-03413,3417,KOKASARA,150.0,1000,4,2,0.0,25
419838,21-393-03284,3284,AGALPUR,500.0,645,4,2,2.0,5
419453,21-392-03568,3568,BIRMAHARAJPUR,127.0,200,2,2,0.0,50
408632,21-387-03546,3538,DELANGA,0.0,87,5,4,0.0,10
424361,21-395-03413,3421,THUAMUL RAM PUR,30.0,21,2,4,1.0,13
425304,21-396-03547,3547,BISSAMCUTTACK,247.0,26,4,2,0.0,5
423958,21-395-03413,3417,KOKASARA,300.0,1021,4,2,0.0,200
408650,21-387-03546,3538,DELANGA,0.8,57,4,2,0.0,10
393412,21-377-03304,3304,KHAIRA,53.0,101,4,2,0.0,8
424002,21-395-03417,3417,KOKASARA,95.0,136,3,2,35.0,29
421027,21-393-03297,3292,MURIBAHAL,50.0,36,2,2,0.0,35
402187,21-383-03353,3354,KANKADA HAD,58.0,84,3,2,0.0,1
402186,21-383-03353,3354,KANKADA HAD,53.94,8,3,2,0.0,0
417704,21-391-03331,3331,KANTAMAL,56.0,64,2,2,0.0,3
421316,21-393-03292,3292,MURIBAHAL,50.0,800,5,4,50.0,50
417865,21-391-03331,3331,KANTAMAL,45.0,79,4,2,0.0,0
402075,21-382-03395,3395,BARI,150.0,311,4,2,0.0,30
402188,21-383-03353,3354,KANKADA HAD,387.25,793,3,2,0.0,8
415006,21-389-03363,3362,R.UDAYAGIRI,40.0,103,2,4,0.0,1
415033,21-389-03363,3362,R.UDAYAGIRI,12.0,110,5,4,2.0,1
415002,21-389-03363,3362,R.UDAYAGIRI,0.22,7,5,4,0.0,3
415028,21-389-03363,3362,R.UDAYAGIRI,13.0,32,2,2,0.0,2
412289,21-388-03381,3381,PURUSHOTTAMPUR,70.68,475,4,2,90.0,12
386611,21-375-03453,3453,PATANA,200.0,400,2,2,20.0,10
386612,21-375-03453,3453,PATANA,173.0,500,2,3,0.0,30
385717,21-375-03453,3453,PATANA,199.0,266,4,2,0.0,3
385723,21-375-03453,3453,PATANA,188.0,393,4,2,250.0,0
429847,21-398-03476,3479,SEMILIGUDA,96.0,259,4,2,0.0,151
430017,21-398-03476,3479,SEMILIGUDA,195.0,226,4,2,1.0,105
429956,21-398-03479,3479,SEMILIGUDA,103.5,100,2,2,1.0,0
425246,21-396-03547,3547,BISSAMCUTTACK,0.0,1,3,2,0.0,1
424360,21-395-03413,3421,THUAMUL RAM PUR,120.0,62,3,4,6.0,3
423993,21-395-03417,3417,KOKASARA,245.0,750,3,2,122.0,500
380227,21-370-03321,3321,SOHELLA,200.0,340,3,2,51.0,45
423576,21-395-03409,3416,KESINGA,207.8,451,4,2,0.0,9
417854,21-391-03331,3331,KANTAMAL,45.0,25,4,2,0.0,2
385425,21-375-03445,3451,JODA,0.1,203,4,2,0.0,10
423932,21-395-03410,3410,DHARAMAGARH,325.41,387,4,2,0.0,0
413276,21-388-03379,3379,PATRAPUR,20.25,200,4,3,0.0,2
424367,21-395-03413,3421,THUAMUL RAM PUR,33.0,40,5,4,12.0,12
423568,21-395-03409,3416,KESINGA,405.32,603,4,2,0.0,14
428482,21-398-03469,3469,DASAMANTAPUR,60.0,395,3,4,25.0,395
380235,21-370-03321,3321,SOHELLA,81.0,85,3,2,0.0,45
380228,21-370-03321,3321,SOHELLA,40.2,29,3,2,0.0,14
390483,21-376-03502,3502,MORADA,60.0,1207,3,2,250.0,0
429532,21-398-03474,3474,LAMTAPUT,11.0,26,3,4,0.0,5
380243,21-370-03314,3321,SOHELLA,488.2,422,3,4,0.0,120
429535,21-398-03474,3474,LAMTAPUT,209.0,119,3,2,0.0,89
402233,21-383-03353,3354,KANKADA HAD,24.22,40,3,4,0.0,0
385306,21-375-03451,3445,CHAMPUA,2.47,119,3,2,0.0,0
402080,21-382-03395,3395,BARI,80.0,148,4,4,0.0,26
390482,21-376-03502,3502,MORADA,10.0,53,3,2,0.0,4
401523,21-382-03402,3402,RASULPUR,16.0,224,4,4,28.0,34
405894,21-385-03528,3528,NUAGAON,100.0,182,3,2,0.0,0
380230,21-370-03321,3321,SOHELLA,170.0,117,3,2,117.0,54
424359,21-395-03413,3421,THUAMUL RAM PUR,100.0,107,2,4,40.0,20
401475,21-382-03402,3402,RASULPUR,97.0,236,2,2,0.0,53
428782,21-396-03557,3466,BANDHUGAON,25.0,70,2,3,0.0,2
414796,21-389-03357,3363,RAYAGADA,25.05,29,4,4,0.0,6
415027,21-389-03363,3362,R.UDAYAGIRI,5.0,32,2,4,0.0,2
415005,21-389-03363,3362,R.UDAYAGIRI,6.0,29,2,2,1.0,1
414820,21-389-03357,3363,RAYAGADA,0.5,9,4,4,2.0,4
415003,21-389-03363,3362,R.UDAYAGIRI,1.0,8,5,2,0.0,1
413245,21-388-03379,3379,PATRAPUR,1.0,15,3,2,1.0,1
390514,21-376-03502,3502,MORADA,10.0,65,3,2,53.0,30
423994,21-395-03417,3417,KOKASARA,98.0,158,3,2,0.0,100
424365,21-395-03413,3421,THUAMUL RAM PUR,30.0,43,5,4,2.0,3
402520,21-383-03354,3354,KANKADA HAD,18.0,82,5,4,1.0,1
394791,21-378-03323,3323,BHADRAK,140.0,1,3,4,1.0,1
413267,21-388-03379,3379,PATRAPUR,1.0,10,3,4,0.0,1
390008,21-376-03502,3502,MORADA,42.0,167,1,2,0.0,15
416459,21-390-03429,3429,PHIRINGIA,4.0,10,3,4,0.0,2
403332,21-383-03350,3350,DHENKANAL SADAR,30.0,376,3,3,2.0,5
416460,21-390-03429,3429,PHIRINGIA,12.0,49,3,4,0.0,2
422637,21-395-03419,3419,MADANPUR RAMPUR,158.29,671,3,4,9.0,10
402476,21-383-03354,3354,KANKADA HAD,29.0,86,1,4,1.0,29
384142,21-374-03581,3581,KUTRA,120.0,235,3,4,0.0,0
429510,,3474,LAMTAPUT,2.0,30,5,4,2.0,2
395690,21-379-03441,3441,RAJKANIKA,180.0,85,3,2,80.0,10
416851,21-390-03426,3426,K.NUAGAN,0.2,90,1,4,0.0,4
394949,,3322,BASUDEVPUR,10.0,50,2,2,0.0,2
402320,21-383-03354,3354,KANKADA HAD,2.47,164,1,4,0.0,28
394944,21-378-03322,3322,BASUDEVPUR,2.5,50,4,2,0.0,12
390484,21-376-03502,3502,MORADA,2.47,1,5,2,0.0,1
415934,21-390-03430,3432,TIKABALI,50.0,46,3,2,2.0,2
416827,21-390-03426,3426,K.NUAGAN,0.2,50,2,4,0.0,3
389067,21-376-03510,3510,THAKURMUNDA,10.12,148,3,4,0.0,0
391119,,3497,KAPTIPADA,202.1,53,3,4,0.0,16
401993,21-382-03396,3395,BARI,130.0,497,3,1,0.0,50
416826,21-390-03426,3426,K.NUAGAN,0.0,2,5,4,0.0,1
402317,21-383-03354,3354,KANKADA HAD,150.0,378,3,4,41.0,43
391120,,3497,KAPTIPADA,20.2,103,3,2,0.0,31
390063,21-376-03502,3502,MORADA,78.0,115,3,2,0.0,20
389044,21-376-03510,3510,THAKURMUNDA,87.15,748,3,2,166.0,0
388086,,3493,BISOI,1.0,10,4,4,0.0,1
414873,21-389-03357,3363,RAYAGADA,1.5,4,5,4,0.0,4
402316,21-383-03354,3354,KANKADA HAD,30.0,242,1,2,2.0,40
416824,21-390-03426,3426,K.NUAGAN,0.0,1,5,4,0.0,1
394970,21-378-03322,3322,BASUDEVPUR,40.0,45,5,2,0.0,2
394959,21-378-03322,3322,BASUDEVPUR,40.0,50,2,2,0.0,30
396730,21-379-03436,3436,GARADAPUR,60.0,600,2,2,0.0,1
396816,21-379-03436,3436,GARADAPUR,25.0,140,4,2,0.0,17
401995,21-382-03396,3395,BARI,40.0,261,3,1,0.0,5
391121,,3497,KAPTIPADA,202.1,53,3,4,0.0,16
421069,21-393-03295,3295,SAINTALA,73.56,263,4,2,24.0,12
421065,21-393-03295,3295,SAINTALA,44.41,72,4,2,3.0,8
402514,21-383-03354,3354,KANKADA HAD,122.43,447,4,2,0.0,296
416629,21-390-03426,3426,K.NUAGAN,0.0,33,1,4,0.0,2
422373,21-395-03416,3416,KESINGA,95.0,93,3,1,0.0,0
389045,21-376-03510,3510,THAKURMUNDA,48.34,486,3,2,148.0,0
421317,21-393-03292,3292,MURIBAHAL,25.0,500,3,4,50.0,50
401999,21-382-03396,3395,BARI,400.0,423,3,3,0.0,45
416850,21-390-03426,3426,K.NUAGAN,0.3,51,1,4,0.0,2
402319,21-383-03354,3354,KANKADA HAD,180.0,254,5,4,3.0,46
401994,21-382-03396,3395,BARI,20.0,275,2,3,0.0,10
421060,21-393-03295,3295,SAINTALA,81.88,118,4,2,1.0,14
416847,21-390-03426,3426,K.NUAGAN,0.1,36,1,4,0.0,3
402318,21-383-03354,3354,KANKADA HAD,2.47,142,1,4,0.0,1
407337,21-386-03460,3459,BEGUNIA,0.0,380,3,2,20.0,0
421063,21-393-03295,3295,SAINTALA,399.07,662,4,2,24.0,45
391149,,3497,KAPTIPADA,110.2,14,5,4,0.0,12
395072,21-378-03322,3322,BASUDEVPUR,100.0,300,2,2,0.0,5
391130,,3497,KAPTIPADA,14.06,69,3,2,0.0,17
421249,21-393-03292,3292,MURIBAHAL,66.0,35,3,4,7.0,6
407388,21-386-03459,3459,BEGUNIA,91.0,360,4,2,0.0,5
407071,21-386-03459,3459,BEGUNIA,1.0,185,4,2,85.0,15
407357,21-386-03459,3459,BEGUNIA,220.0,174,4,2,25.0,5
407398,21-386-03461,3459,BEGUNIA,120.0,141,4,3,15.0,15
394390,21-378-03325,3325,BONTH,60.0,124,3,2,5.0,2
429523,,3474,LAMTAPUT,2.0,19,5,4,2.0,2
396567,21-379-03437,3437,KENDRAPADA,200.0,200,4,3,50.0,5
430012,21-398-03479,3479,SEMILIGUDA,100.0,321,1,4,0.0,40
399222,21-381-03332,3332,ATHAGAD,24.8,59,4,2,0.0,1
389046,21-376-03510,3510,THAKURMUNDA,38.98,69,3,2,0.0,0
394393,21-378-03325,3325,BONTH,80.0,125,4,2,0.0,2
384154,21-374-03581,3581,KUTRA,128.0,320,3,4,0.0,0
416848,21-390-03426,3426,K.NUAGAN,0.3,145,1,2,100.0,5
414775,21-389-03357,3363,RAYAGADA,42.0,8,4,2,1.0,3
385940,21-375-03453,3453,PATANA,113.123,158,3,3,0.0,15
385941,21-375-03453,3453,PATANA,300.14,252,3,4,0.0,56
385901,21-375-03453,3453,PATANA,292.0,212,4,2,0.0,32
385904,21-375-03453,3453,PATANA,121.0,190,4,2,0.0,30
429957,21-398-03479,3479,SEMILIGUDA,10.0,264,3,4,1.0,1
907891,21-398-03479,3479,SEMILIGUDA,112.0,354,1,2,2.0,5
394349,21-378-03325,3325,BONTH,75.0,125,3,2,5.0,2
397013,21-379-03437,3438,MAHAKALAPADA,0.1,50,3,2,0.0,1
396369,21-379-03435,3435,DERABISH,88.32,1044,4,3,1044.0,0
396657,21-379-03435,3435,DERABISH,124.0,352,4,3,54.0,125
409970,21-387-03537,3537,BRAHMAGIRI,100.809,156,4,3,0.0,125
430927,21-399-03484,3482,KORUKONDA,170.0,399,4,2,0.0,1
396666,21-379-03435,3435,DERABISH,32.0,69,4,3,0.0,41
396664,21-379-03435,3435,DERABISH,10.0,14,4,2,0.0,1
404188,21-384-03278,3278,BANARPAL,1.0,12,2,2,0.0,2
396672,21-379-03435,3435,DERABISH,30.0,204,4,3,0.0,95
391145,,3497,KAPTIPADA,142.2,69,3,4,0.0,19
387004,21-375-03443,3443,ANANDAPUR,195.0,317,3,1,0.0,8
387008,21-375-03443,3443,ANANDAPUR,65.0,122,3,2,4.0,6
387009,21-375-03443,3443,ANANDAPUR,170.0,145,3,2,50.0,8
386996,21-375-03443,3443,ANANDAPUR,91.0,77,3,2,0.0,5
429169,21-398-03472,3473,KUNDURA,85.0,152,4,2,85.0,146
389037,21-376-03510,3510,THAKURMUNDA,12.86,4,3,2,0.0,0
391131,,3497,KAPTIPADA,5.7,792,4,4,385.0,85
394348,21-378-03325,3325,BONTH,185.0,575,4,2,0.0,20
387014,21-375-03443,3443,ANANDAPUR,145.0,152,3,2,0.0,10
385866,21-375-03453,3453,PATANA,270.0,424,4,2,0.0,10
385726,21-375-03453,3453,PATANA,160.0,215,2,2,25.0,2
385689,21-375-03453,3453,PATANA,250.0,168,2,2,0.0,3
385683,21-375-03453,3453,PATANA,200.0,230,2,2,0.0,5
385687,21-375-03453,3453,PATANA,200.0,481,1,2,0.0,2
907897,21-398-03479,3479,SEMILIGUDA,75.0,80,3,4,0.0,9
430937,21-399-03482,3482,KORUKONDA,22.0,55,4,1,5.0,11
924780,21-399-03484,3482,KORUKONDA,70.0,73,4,4,0.0,1
402238,21-383-03349,3354,KANKADA HAD,0.1,122,2,4,0.0,1
398614,21-381-03333,3340,NARASINGHPUR,40.0,225,3,2,42.0,0
398627,21-381-03333,3340,NARASINGHPUR,7.0,25,2,2,0.0,0
909454,,3340,NARASINGHPUR,30.0,110,2,2,1.0,0
389039,21-376-03510,3510,THAKURMUNDA,52.46,57,3,2,0.0,1
